Kedones,Kedones,K (Yellow-Orange) Star,true,K7
Ngarut,Ngarut,M (Red dwarf) Star,true,M1
HIP 61811,HIP 61811 A,G (White-Yellow) Star,true,G3
HIP 61811,HIP 61811 A 3,Y (Brown dwarf) Star,false,Y4
HIP 61811,HIP 61811 B,K (Yellow-Orange) Star,false,K7
HIP 61811,HIP 61811 C,M (Red dwarf) Star,false,M9
HIP 61840,HIP 61840,G (White-Yellow) Star,true,G
Col 285 Sector KN-I c10-14,Col 285 Sector KN-I c10-14 A,M (Red dwarf) Star,true,M1
Col 285 Sector KN-I c10-14,Col 285 Sector KN-I c10-14 B,L (Brown dwarf) Star,false,L2
Col 285 Sector KN-I c10-14,Col 285 Sector KN-I c10-14 C,M (Red dwarf) Star,false,M8
Col 285 Sector KN-I c10-14,Col 285 Sector KN-I c10-14 D,T (Brown dwarf) Star,false,T3
Col 285 Sector KN-I c10-14,Col 285 Sector KN-I c10-14 E,T (Brown dwarf) Star,false,T2
Khwal,Khwal A,M (Red dwarf) Star,true,M0
Khwal,Khwal B,M (Red dwarf) Star,false,M9
Khwal,Khwal C,M (Red dwarf) Star,false,M2
HIP 76282,HIP 76282,M (Red dwarf) Star,true,M2
HIP 84164,HIP 84164 A,K (Yellow-Orange) Star,true,K2
HIP 84164,HIP 84164 B,M (Red dwarf) Star,false,M1
HIP 84164,HIP 84164 C,M (Red dwarf) Star,false,M4
HIP 84164,HIP 84164 D,L (Brown dwarf) Star,false,L1
HIP 60321,HIP 60321 A,M (Red dwarf) Star,true,M9
HIP 60321,HIP 60321 B,L (Brown dwarf) Star,false,L7
HIP 60321,HIP 60321 C,L (Brown dwarf) Star,false,L8
Heart Sector IR-V b2-0,Heart Sector IR-V b2-0 A,M (Red dwarf) Star,true,M1
Heart Sector IR-V b2-0,Heart Sector IR-V b2-0 B,M (Red dwarf) Star,false,M8
Heart Sector IR-V b2-0,Heart Sector IR-V b2-0 C,T (Brown dwarf) Star,false,T2
Piapok,Piapok A,M (Red dwarf) Star,true,M4
Piapok,Piapok B,L (Brown dwarf) Star,false,L0
Khemaraui,Khemaraui A,K (Yellow-Orange) Star,true,K3
Khemaraui,Khemaraui B,L (Brown dwarf) Star,false,L0
Gabjaujini,Gabjaujini,K (Yellow-Orange) Star,true,K0
Xeretes,Xeretes A,K (Yellow-Orange) Star,true,K3
Xeretes,Xeretes B,M (Red dwarf) Star,false,M1
Xeretes,Xeretes C,L (Brown dwarf) Star,false,L2
HIP 116074,HIP 116074 A,F (White) Star,true,F6
HIP 116074,HIP 116074 B,K (Yellow-Orange) Star,false,K5
HR 4429,HR 4429,A (Blue-White) Star,true,A6
Patha,Patha,K (Yellow-Orange) Star,true,K4
Rusamai,Rusamai,L (Brown dwarf) Star,true,L1
Nyalalandi,Nyalalandi,T (Brown dwarf) Star,true,T9
"Tz'utumu","Tz'utumu A",M (Red dwarf) Star,true,M1
"Tz'utumu","Tz'utumu B",L (Brown dwarf) Star,false,L5
Arundji,Arundji A,M (Red dwarf) Star,true,M8
Arundji,Arundji B,T (Brown dwarf) Star,false,T0
Col 285 Sector SU-E c12-12,Col 285 Sector SU-E c12-12 A,K (Yellow-Orange) Star,true,K2
Col 285 Sector SU-E c12-12,Col 285 Sector SU-E c12-12 B,M (Red dwarf) Star,false,M7
HIP 106868,HIP 106868 A,G (White-Yellow) Star,true,G3
HIP 106868,HIP 106868 B,M (Red dwarf) Star,false,M8
HIP 106868,HIP 106868 C,T (Brown dwarf) Star,false,T1
Eventina,Eventina,G (White-Yellow) Star,true,G9
HIP 35022,HIP 35022 A,G (White-Yellow) Star,true,G4
HIP 35022,HIP 35022 B,M (Red dwarf) Star,false,M5
HIP 35022,HIP 35022 C,L (Brown dwarf) Star,false,L6
Shankarns,Shankarns A,M (Red dwarf) Star,true,M5
Shankarns,Shankarns B,L (Brown dwarf) Star,false,L4
Upan,Upan,G (White-Yellow) Star,true,G7
HIP 112268,HIP 112268,K (Yellow-Orange) Star,true,K
HIP 112268,HIP 112268 6,Y (Brown dwarf) Star,false,Y5
HIP 112268,HIP 112268 8,Y (Brown dwarf) Star,false,Y6
Owiones,Owiones A,K (Yellow-Orange) Star,true,K9
Owiones,Owiones B,L (Brown dwarf) Star,false,L8
Col 285 Sector PY-I c9-11,Col 285 Sector PY-I c9-11 A,M (Red dwarf) Star,true,M0
Col 285 Sector PY-I c9-11,Col 285 Sector PY-I c9-11 B,L (Brown dwarf) Star,false,L4
Col 285 Sector PY-I c9-11,Col 285 Sector PY-I c9-11 C,L (Brown dwarf) Star,false,L5
Col 285 Sector PY-I c9-11,Col 285 Sector PY-I c9-11 D,T (Brown dwarf) Star,false,T7
Konbudo,Konbudo,M (Red dwarf) Star,true,M5
Mukh,Mukh,M (Red dwarf) Star,true,M0
Pegasi Sector GR-M b7-3,Pegasi Sector GR-M b7-3,M (Red dwarf) Star,true,M3
Shuitabraki,Shuitabraki,M (Red dwarf) Star,true,M3
Arvetii,Arvetii A,F (White) Star,true,F6
Arvetii,Arvetii B,K (Yellow-Orange) Star,false,K2
Segovas,Segovas A,T Tauri Star,true,TTS9
Segovas,Segovas B,T Tauri Star,false,TTS8
HIP 23042,HIP 23042 A,G (White-Yellow) Star,true,G5
HIP 23042,HIP 23042 B,M (Red dwarf) Star,false,M7
HIP 23042,HIP 23042 C,M (Red dwarf) Star,false,M9
Heptis,Heptis,K (Yellow-Orange) Star,true,K0
HIP 112123,HIP 112123 A,G (White-Yellow) Star,true,G1
HIP 112123,HIP 112123 B,K (Yellow-Orange) Star,false,K9
HIP 112123,HIP 112123 C,M (Red dwarf) Star,false,M6
HIP 112123,HIP 112123 D,G (White-Yellow) Star,false,G4
HIP 112123,HIP 112123 E,G (White-Yellow) Star,false,G8
Quaaybuwan,Quaaybuwan,M (Red dwarf) Star,true,M0
Bamum,Bamum,M (Red dwarf) Star,true,M3
Seagull Sector DL-Y d3,Seagull Sector DL-Y d3 A,G (White-Yellow) Star,true,G8
Seagull Sector DL-Y d3,Seagull Sector DL-Y d3 B,M (Red dwarf) Star,false,M9
Seagull Sector DL-Y d3,Seagull Sector DL-Y d3 C,T (Brown dwarf) Star,false,T5
HIP 36509,HIP 36509,F (White) Star,true,F2
HIP 51980,HIP 51980 A,L (Brown dwarf) Star,true,L3
HIP 51980,HIP 51980 B,L (Brown dwarf) Star,false,L5
Li Chiutama,Li Chiutama A,A (Blue-White) Star,true,A9
Li Chiutama,Li Chiutama B,M (Red dwarf) Star,false,M1
Andowa,Andowa,K (Yellow-Orange) Star,true,K0
Apotanites,Apotanites,F (White) Star,true,F1
HIP 64498,HIP 64498,F (White) Star,true,F3
Cliocassi,Cliocassi,K (Yellow-Orange) Star,true,K8
Pinibo,Pinibo A,M (Red dwarf) Star,true,M6
Pinibo,Pinibo B,L (Brown dwarf) Star,false,L2
Pinibo,Pinibo C,M (Red dwarf) Star,false,M6
Maidenwites,Maidenwites A,M (Red dwarf) Star,true,M7
Maidenwites,Maidenwites B,L (Brown dwarf) Star,false,L8
Sicusha,Sicusha,K (Yellow-Orange) Star,true,K6
Ngalua,Ngalua A,M (Red dwarf) Star,true,M6
Ngalua,Ngalua B,T (Brown dwarf) Star,false,T0
Ngalua,Ngalua C,T (Brown dwarf) Star,false,T3
Pegasi Sector MC-V c2-12,Pegasi Sector MC-V c2-12 A,K (Yellow-Orange) Star,true,K3
Pegasi Sector MC-V c2-12,Pegasi Sector MC-V c2-12 B,K (Yellow-Orange) Star,false,K8
Pegasi Sector MC-V c2-12,Pegasi Sector MC-V c2-12 C,K (Yellow-Orange) Star,false,K8
Yanyamadimo,Yanyamadimo,K (Yellow-Orange) Star,true,K4
Tagarilocan,Tagarilocan A,K (Yellow-Orange) Star,true,K4
Tagarilocan,Tagarilocan B,M (Red dwarf) Star,false,M2
Yakaldukpe,Yakaldukpe,M (Red dwarf) Star,true,M1
Arakates,Arakates,G (White-Yellow) Star,true,G4
Ololoney,Ololoney A,M (Red dwarf) Star,true,M2
Ololoney,Ololoney B,T (Brown dwarf) Star,false,T6
Col 285 Sector IC-U d3-53,Col 285 Sector IC-U d3-53,F (White) Star,true,F6
Lozin,Lozin A,K (Yellow-Orange) Star,true,K1
Lozin,Lozin ABC 9,Y (Brown dwarf) Star,false,Y4
Lozin,Lozin ABC 11,Y (Brown dwarf) Star,false,Y4
Lozin,Lozin B,M (Red dwarf) Star,false,M1
Lozin,Lozin C,L (Brown dwarf) Star,false,L4
Subra,Subra,A (Blue-White) Star,true,A
Subra,Subra 3,Y (Brown dwarf) Star,false,Y5
Subra,Subra 5,T (Brown dwarf) Star,false,T5
Subra,Subra 6,T (Brown dwarf) Star,false,T9
Kunaheo,Kunaheo A,K (Yellow-Orange) Star,true,K5
Kunaheo,Kunaheo B,K (Yellow-Orange) Star,false,K6
HIP 105200,HIP 105200,G (White-Yellow) Star,true,G
Korai,Korai A,M (Red dwarf) Star,true,M2
Korai,Korai B,L (Brown dwarf) Star,false,L5
Korai,Korai C,L (Brown dwarf) Star,false,L5
Korai,Korai D,M (Red dwarf) Star,false,M9
Kalunkul,Kalunkul,M (Red dwarf) Star,true,M1
Lieldi,Lieldi,T Tauri Star,true,TTS7
Yen Ku,Yen Ku,F (White) Star,true,F3
Yen Ku,Yen Ku 4,Y (Brown dwarf) Star,false,Y4
Uayeb Xoc,Uayeb Xoc A,M (Red dwarf) Star,true,M5
Uayeb Xoc,Uayeb Xoc B,L (Brown dwarf) Star,false,L7
Uayeb Xoc,Uayeb Xoc C,L (Brown dwarf) Star,false,L8
Wishas,Wishas,M (Red dwarf) Star,true,M4
Lomotwa,Lomotwa A,K (Yellow-Orange) Star,true,K4
Lomotwa,Lomotwa B,M (Red dwarf) Star,false,M7
Orisini,Orisini A,M (Red dwarf) Star,true,M2
Orisini,Orisini B,M (Red dwarf) Star,false,M8
Reshesh,Reshesh A,M (Red dwarf) Star,true,M7
Reshesh,Reshesh B,L (Brown dwarf) Star,false,L8
Reshesh,Reshesh C,T (Brown dwarf) Star,false,T2
HIP 26030,HIP 26030,G (White-Yellow) Star,true,G0
Er Tchelis,Er Tchelis A,K (Yellow-Orange) Star,true,K3
Er Tchelis,Er Tchelis B,M (Red dwarf) Star,false,M2
Salava,Salava A,K (Yellow-Orange) Star,true,K0
Salava,Salava B,M (Red dwarf) Star,false,M2
Salava,Salava C,L (Brown dwarf) Star,false,L1
HR 6297,HR 6297,A (Blue-White) Star,true,A2
HR 6297,HR 6297 9,Y (Brown dwarf) Star,false,Y3
Cuberara,Cuberara,M (Red dwarf) Star,true,M8
Orobrogee,Orobrogee,M (Red dwarf) Star,true,M8
Atiusing,Atiusing,K (Yellow-Orange) Star,true,K8
HIP 7060,HIP 7060,G (White-Yellow) Star,true,G
HIP 7060,HIP 7060 5,Y (Brown dwarf) Star,false,Y2
Tai He,Tai He A,K (Yellow-Orange) Star,true,K3
Tai He,Tai He B,M (Red dwarf) Star,false,M5
Tai He,Tai He C,M (Red dwarf) Star,false,M0
Tai He,Tai He D,M (Red dwarf) Star,false,M6
Tai He,Tai He E,M (Red dwarf) Star,false,M8
Kilique,Kilique,M (Red dwarf) Star,true,M0
Bosanos,Bosanos A,L (Brown dwarf) Star,true,L7
Bosanos,Bosanos B,T (Brown dwarf) Star,false,T9
Bosanos,Bosanos C,T (Brown dwarf) Star,false,T3
Sawasir,Sawasir,M (Red dwarf) Star,true,M8
HIP 61129,HIP 61129 A,G (White-Yellow) Star,true,G6
HIP 61129,HIP 61129 B,M (Red dwarf) Star,false,M3
Nantundan,Nantundan,M (Red dwarf) Star,true,M0
Kwatkwala,Kwatkwala,K (Yellow-Orange) Star,true,K8
Uygurr,Uygurr,M (Red dwarf) Star,true,M2
HIP 65049,HIP 65049 A,G (White-Yellow) Star,true,G
HIP 65049,HIP 65049 B,K (Yellow-Orange) Star,false,K4
HIP 65049,HIP 65049 C,M (Red dwarf) Star,false,M4
Conven,Conven,G (White-Yellow) Star,true,G4
HIP 97977,HIP 97977,K (Yellow-Orange) Star,true,K1
HIP 97705,HIP 97705,F (White) Star,true,F3
Vindumbiva,Vindumbiva A,M (Red dwarf) Star,true,M6
Vindumbiva,Vindumbiva B,M (Red dwarf) Star,false,M5
Dhakua,Dhakua,G (White-Yellow) Star,true,G9
Col 285 Sector XK-O d6-99,Col 285 Sector XK-O d6-99 A,A (Blue-White) Star,true,A9
Col 285 Sector XK-O d6-99,Col 285 Sector XK-O d6-99 B,M (Red dwarf) Star,false,M3
Col 285 Sector XK-O d6-99,Col 285 Sector XK-O d6-99 C,K (Yellow-Orange) Star,false,K7
Abriguaymir,Abriguaymir A,M (Red dwarf) Star,true,M9
Abriguaymir,Abriguaymir B,T (Brown dwarf) Star,false,T3
Tengu,Tengu,K (Yellow-Orange) Star,true,K2
Ao Kiang,Ao Kiang,K (Yellow-Orange) Star,true,K6
Wei Hsia,Wei Hsia A,M (Red dwarf) Star,true,M1
Wei Hsia,Wei Hsia B,L (Brown dwarf) Star,false,L3
Col 285 Sector AG-O d6-83,Col 285 Sector AG-O d6-83 A,K (Yellow-Orange) Star,true,K1
Col 285 Sector AG-O d6-83,Col 285 Sector AG-O d6-83 B,M (Red dwarf) Star,false,M4
Maribe,Maribe,K (Yellow-Orange) Star,true,K5
Taexalis,Taexalis A,G (White-Yellow) Star,true,G7
Taexalis,Taexalis B,M (Red dwarf) Star,false,M0
Taexalis,Taexalis C,M (Red dwarf) Star,false,M8
Menutes,Menutes,M (Red dwarf) Star,true,M1
Bengga,Bengga A,T Tauri Star,true,TTS2
Bengga,Bengga B,T Tauri Star,false,TTS3
Bengga,Bengga C,T Tauri Star,false,TTS1
HIP 39242,HIP 39242 A,F (White) Star,true,F6
HIP 39242,HIP 39242 B,K (Yellow-Orange) Star,false,K9
HIP 39242,HIP 39242 C,M (Red dwarf) Star,false,M9
Nauan Du,Nauan Du,M (Red dwarf) Star,true,M1
HIP 89294,HIP 89294,F (White) Star,true,F2
Capricorni Sector FM-V b2-0,Capricorni Sector FM-V b2-0,T Tauri Star,true,TTS5
HIP 62153,HIP 62153,M (Red dwarf) Star,true,M3
Wolf 1042,Wolf 1042 A,G (White-Yellow) Star,true,G1
Wolf 1042,Wolf 1042 B,K (Yellow-Orange) Star,false,K5
Wolf 1042,Wolf 1042 C,K (Yellow-Orange) Star,false,K9
HIP 111027,HIP 111027,G (White-Yellow) Star,true,G
Dilwanes,Dilwanes,M (Red dwarf) Star,true,M2
Luang Yans,Luang Yans,M (Red dwarf) Star,true,M8
Oshambia,Oshambia,K (Yellow-Orange) Star,true,K8
Saoriosoli,Saoriosoli A,T Tauri Star,true,TTS5
Saoriosoli,Saoriosoli B,T Tauri Star,false,TTS8
Saoriosoli,Saoriosoli C,T Tauri Star,false,TTS7
HIP 95640,HIP 95640 A,G (White-Yellow) Star,true,G6
HIP 95640,HIP 95640 B,M (Red dwarf) Star,false,M1
HIP 95640,HIP 95640 C,K (Yellow-Orange) Star,false,K9
HIP 95640,HIP 95640 D,M (Red dwarf) Star,false,M9
HIP 95640,HIP 95640 E,T (Brown dwarf) Star,false,T1
Nipiates,Nipiates,M (Red dwarf) Star,true,M1
Zemete,Zemete A,M (Red dwarf) Star,true,M1
Zemete,Zemete B,L (Brown dwarf) Star,false,L0
Zemete,Zemete C,M (Red dwarf) Star,false,M8
Luggsa,Luggsa,K (Yellow-Orange) Star,true,K9
Dziewong Bo,Dziewong Bo,M (Red dwarf) Star,true,M3
Mbayaksas,Mbayaksas A,M (Red dwarf) Star,true,M0
Mbayaksas,Mbayaksas B,M (Red dwarf) Star,false,M6
Mbayaksas,Mbayaksas C,L (Brown dwarf) Star,false,L8
Mbayaksas,Mbayaksas D,M (Red dwarf) Star,false,M9
Xuangeriva,Xuangeriva,G (White-Yellow) Star,true,G5
52 Leonis Minoris,52 Leonis Minoris A,F (White) Star,true,F6
52 Leonis Minoris,52 Leonis Minoris B,M (Red dwarf) Star,false,M3
52 Leonis Minoris,52 Leonis Minoris C,K (Yellow-Orange) Star,false,K4
Nootayuto,Nootayuto,K (Yellow-Orange) Star,true,K9
Jolanji,Jolanji,M (Red dwarf) Star,true,M1
Col 285 Sector HZ-S b19-0,Col 285 Sector HZ-S b19-0 A,M (Red dwarf) Star,true,M0
Col 285 Sector HZ-S b19-0,Col 285 Sector HZ-S b19-0 B,M (Red dwarf) Star,false,M8
Wolf 1463,Wolf 1463,K (Yellow-Orange) Star,true,K7
HIP 70239,HIP 70239,F (White) Star,true,F1
HIP 113543,HIP 113543,G (White-Yellow) Star,true,G
HIP 111640,HIP 111640,G (White-Yellow) Star,true,G
Paresatsaut,Paresatsaut A,T Tauri Star,true,TTS6
Paresatsaut,Paresatsaut B,T Tauri Star,false,TTS5
Paresatsaut,Paresatsaut C,T Tauri Star,false,TTS6
Paresatsaut,Paresatsaut D,T Tauri Star,false,TTS8
Col 285 Sector UJ-Q d5-111,Col 285 Sector UJ-Q d5-111 A,K (Yellow-Orange) Star,true,K4
Col 285 Sector UJ-Q d5-111,Col 285 Sector UJ-Q d5-111 B,M (Red dwarf) Star,false,M1
Shokuju,Shokuju A,K (Yellow-Orange) Star,true,K5
Shokuju,Shokuju B,M (Red dwarf) Star,false,M6
HIP 3864,HIP 3864 A,F (White) Star,true,F2
HIP 3864,HIP 3864 B,K (Yellow-Orange) Star,false,K0
Nespell,Nespell A,T Tauri Star,true,TTS5
Nespell,Nespell B,T Tauri Star,false,TTS8
Nespell,Nespell C,T Tauri Star,false,TTS7
Nespell,Nespell D,T Tauri Star,false,TTS5
HIP 64706,HIP 64706 A,K (Yellow-Orange) Star,true,K9
HIP 64706,HIP 64706 B,M (Red dwarf) Star,false,M8
HIP 64706,HIP 64706 C,L (Brown dwarf) Star,false,L3
Muruidooges,Muruidooges A,K (Yellow-Orange) Star,true,K6
Muruidooges,Muruidooges B,M (Red dwarf) Star,false,M4
Muruidooges,Muruidooges C,L (Brown dwarf) Star,false,L4
Muruidooges,Muruidooges D,M (Red dwarf) Star,false,M8
Hunchis,Hunchis A,M (Red dwarf) Star,true,M6
Hunchis,Hunchis B,L (Brown dwarf) Star,false,L6
Turots,Turots A,M (Red dwarf) Star,true,M2
Turots,Turots B,L (Brown dwarf) Star,false,L3
Turots,Turots C,T (Brown dwarf) Star,false,T9
Karas,Karas,Y (Brown dwarf) Star,true,Y0
Latunde,Latunde A,G (White-Yellow) Star,true,G4
Latunde,Latunde B,M (Red dwarf) Star,false,M2
Latunde,Latunde C,M (Red dwarf) Star,false,M2
Latunde,Latunde D,M (Red dwarf) Star,false,M8
Hsuani,Hsuani,M (Red dwarf) Star,true,M4
Mentha,Mentha,K (Yellow-Orange) Star,true,K1
Ba Xianiya,Ba Xianiya,K (Yellow-Orange) Star,true,K4
Amahuaca,Amahuaca A,T Tauri Star,true,TTS5
Amahuaca,Amahuaca B,T Tauri Star,false,TTS8
Bokomu,Bokomu,G (White-Yellow) Star,true,G7
Wolf 667,Wolf 667,K (Yellow-Orange) Star,true,K7
Comam,Comam,G (White-Yellow) Star,true,G0
HIP 48165,HIP 48165,G (White-Yellow) Star,true,G9
Tjina,Tjina,K (Yellow-Orange) Star,true,K5
Ngaradjaras,Ngaradjaras A,G (White-Yellow) Star,true,G7
Ngaradjaras,Ngaradjaras B,M (Red dwarf) Star,false,M0
Ngaradjaras,Ngaradjaras C,M (Red dwarf) Star,false,M5
Yankondu,Yankondu,K (Yellow-Orange) Star,true,K4
Vincana,Vincana,K (Yellow-Orange) Star,true,K9
Renpeians,Renpeians,K (Yellow-Orange) Star,true,K8
Kuo Ti,Kuo Ti,T Tauri Star,true,TTS8
Makota,Makota A,M (Red dwarf) Star,true,M7
Makota,Makota B,T (Brown dwarf) Star,false,T5
Makota,Makota C,T (Brown dwarf) Star,false,T4
Hosuetta,Hosuetta A,G (White-Yellow) Star,true,G6
Hosuetta,Hosuetta B,M (Red dwarf) Star,false,M3
Hosuetta,Hosuetta C,M (Red dwarf) Star,false,M3
Bastae,Bastae,M (Red dwarf) Star,true,M1
Kawila,Kawila,G (White-Yellow) Star,true,G6
Herete,Herete A,M (Red dwarf) Star,true,M2
Herete,Herete B,L (Brown dwarf) Star,false,L2
Herete,Herete C,T (Brown dwarf) Star,false,T4
Drevelli,Drevelli,M (Red dwarf) Star,true,M2
HIP 100934,HIP 100934,G (White-Yellow) Star,true,G5
Bibaridji,Bibaridji,M (Red dwarf) Star,true,M2
Thewites,Thewites A,K (Yellow-Orange) Star,true,K3
Thewites,Thewites B,L (Brown dwarf) Star,false,L2
Thewites,Thewites C,M (Red dwarf) Star,false,M5
HIP 114683,HIP 114683 A,K (Yellow-Orange) Star,true,K5
HIP 114683,HIP 114683 B,M (Red dwarf) Star,false,M9
Mingh,Mingh A,F (White) Star,true,F2
Mingh,Mingh B,K (Yellow-Orange) Star,false,K7
Mingh,Mingh C,M (Red dwarf) Star,false,M9
Theta-1 Microscopii,Theta-1 Microscopii A,A (Blue-White) Star,true,A1
Theta-1 Microscopii,Theta-1 Microscopii B,A (Blue-White) Star,false,A5
Theta-1 Microscopii,Theta-1 Microscopii B 13,Y (Brown dwarf) Star,false,Y5
Phra Ram,Phra Ram A,K (Yellow-Orange) Star,true,K5
Phra Ram,Phra Ram B,M (Red dwarf) Star,false,M6
HIP 63235,HIP 63235 A,F (White) Star,true,F0
HIP 63235,HIP 63235 B,K (Yellow-Orange) Star,false,K0
HIP 63235,HIP 63235 C,M (Red dwarf) Star,false,M1
HIP 63235,HIP 63235 D,M (Red dwarf) Star,false,M0
Yuetuh Emis,Yuetuh Emis,F (White) Star,true,F5
Col 285 Sector WF-M c8-11,Col 285 Sector WF-M c8-11 A,M (Red dwarf) Star,true,M1
Col 285 Sector WF-M c8-11,Col 285 Sector WF-M c8-11 B,L (Brown dwarf) Star,false,L7
Col 285 Sector WF-M c8-11,Col 285 Sector WF-M c8-11 C,Y (Brown dwarf) Star,false,Y0
Maringpho,Maringpho,M (Red dwarf) Star,true,M1
Bipera,Bipera,M (Red dwarf) Star,true,M1
Amaram,Amaram A,M (Red dwarf) Star,true,M1
Amaram,Amaram B,L (Brown dwarf) Star,false,L4
Amaram,Amaram C,M (Red dwarf) Star,false,M3
Amaram,Amaram D,L (Brown dwarf) Star,false,L3
Misiriang,Misiriang A,F (White) Star,true,F5
Misiriang,Misiriang B,G (White-Yellow) Star,false,G5
54 Draconis,54 Draconis,K (Yellow-Orange giant) Star,true,K7
54 Draconis,54 Draconis 1,Y (Brown dwarf) Star,false,Y6
Col 285 Sector PJ-M b22-6,Col 285 Sector PJ-M b22-6 A,M (Red dwarf) Star,true,M3
Col 285 Sector PJ-M b22-6,Col 285 Sector PJ-M b22-6 B,L (Brown dwarf) Star,false,L0
HIP 106311,HIP 106311,G (White-Yellow) Star,true,G1
Gertsi,Gertsi,K (Yellow-Orange) Star,true,K3
Tripuri,Tripuri,L (Brown dwarf) Star,true,L0
Parhul,Parhul A,M (Red dwarf) Star,true,M0
Parhul,Parhul B,L (Brown dwarf) Star,false,L3
Apatugans,Apatugans A,M (Red dwarf) Star,true,M6
Apatugans,Apatugans B,L (Brown dwarf) Star,false,L4
Apatugans,Apatugans C,M (Red dwarf) Star,false,M8
Apatugans,Apatugans D,T (Brown dwarf) Star,false,T0
Celtici,Celtici,G (White-Yellow) Star,true,G9
Tjeraridjal,Tjeraridjal,M (Red dwarf) Star,true,M3
Katas,Katas A,K (Yellow-Orange) Star,true,K4
Katas,Katas B,K (Yellow-Orange) Star,false,K6
Katas,Katas C,M (Red dwarf) Star,false,M2
Negir,Negir,G (White-Yellow) Star,true,G6
Hembal,Hembal,F (White) Star,true,F1
HIP 57181,HIP 57181,K (Yellow-Orange) Star,true,K
HIP 57181,HIP 57181 5,Y (Brown dwarf) Star,false,Y0
HIP 86470,HIP 86470 A,K (Yellow-Orange) Star,true,K9
HIP 86470,HIP 86470 B,M (Red dwarf) Star,false,M2
Sachi Moch,Sachi Moch A,M (Red dwarf) Star,true,M4
Sachi Moch,Sachi Moch B,L (Brown dwarf) Star,false,L6
Sachi Moch,Sachi Moch C,M (Red dwarf) Star,false,M8
Vilia,Vilia A,K (Yellow-Orange) Star,true,K4
Vilia,Vilia B,M (Red dwarf) Star,false,M5
Vilia,Vilia C,L (Brown dwarf) Star,false,L4
Vilia,Vilia D,L (Brown dwarf) Star,false,L2
Li Shipek,Li Shipek,F (White) Star,true,F9
Kaurna,Kaurna A,M (Red dwarf) Star,true,M3
Kaurna,Kaurna B,L (Brown dwarf) Star,false,L1
Baudugari,Baudugari,M (Red dwarf) Star,true,M1
Auta Isuang,Auta Isuang A,G (White-Yellow) Star,true,G9
Auta Isuang,Auta Isuang B,K (Yellow-Orange) Star,false,K4
Amariba,Amariba A,K (Yellow-Orange) Star,true,K3
Amariba,Amariba B,M (Red dwarf) Star,false,M0
Amariba,Amariba C,M (Red dwarf) Star,false,M2
Amariba,Amariba D,M (Red dwarf) Star,false,M9
Amariba,Amariba E,M (Red dwarf) Star,false,M9
HIP 68736,HIP 68736,F (White) Star,true,F3
HIP 4261,HIP 4261,F (White) Star,true,F2
Loponnaruai,Loponnaruai A,K (Yellow-Orange) Star,true,K2
Loponnaruai,Loponnaruai B,M (Red dwarf) Star,false,M1
Loponnaruai,Loponnaruai C,M (Red dwarf) Star,false,M2
Loponnaruai,Loponnaruai D,T (Brown dwarf) Star,false,T2
Han Tsanyan,Han Tsanyan A,M (Red dwarf) Star,true,M3
Han Tsanyan,Han Tsanyan B,M (Red dwarf) Star,false,M9
Han Tsanyan,Han Tsanyan C,T (Brown dwarf) Star,false,T3
Han Tsanyan,Han Tsanyan D,T (Brown dwarf) Star,false,T2
Valtani,Valtani,K (Yellow-Orange) Star,true,K8
Bhatikan,Bhatikan,M (Red dwarf) Star,true,M5
Eskit,Eskit A,K (Yellow-Orange) Star,true,K5
Eskit,Eskit B,K (Yellow-Orange) Star,false,K7
HIP 114588,HIP 114588 A,K (Yellow-Orange) Star,true,K7
HIP 114588,HIP 114588 B,M (Red dwarf) Star,false,M3
HIP 114588,HIP 114588 C,M (Red dwarf) Star,false,M2
HIP 114588,HIP 114588 D,M (Red dwarf) Star,false,M9
29 Ceti,29 Ceti,G (White-Yellow) Star,true,G7
Fintamans,Fintamans A,M (Red dwarf) Star,true,M5
Fintamans,Fintamans B,L (Brown dwarf) Star,false,L0
Fintamans,Fintamans C,L (Brown dwarf) Star,false,L6
Fintamans,Fintamans D,L (Brown dwarf) Star,false,L9
HIP 39325,HIP 39325,G (White-Yellow) Star,true,G3
HIP 39325,HIP 39325 1,Y (Brown dwarf) Star,false,Y1
Mongira,Mongira,L (Brown dwarf) Star,true,L0
HIP 113858,HIP 113858,F (White) Star,true,F3
HIP 113858,HIP 113858 4,Y (Brown dwarf) Star,false,Y2
HIP 89806,HIP 89806,G (White-Yellow) Star,true,G1
HIP 89806,HIP 89806 3,Y (Brown dwarf) Star,false,Y4
Guai,Guai A,M (Red dwarf) Star,true,M3
Guai,Guai B,M (Red dwarf) Star,false,M3
HIP 116970,HIP 116970 A,G (White-Yellow) Star,true,G3
HIP 116970,HIP 116970 B,M (Red dwarf) Star,false,M2
HIP 116970,HIP 116970 C,K (Yellow-Orange) Star,false,K8
Antliae Sector NX-U b2-4,Antliae Sector NX-U b2-4,M (Red dwarf) Star,true,M1
HIP 116298,HIP 116298 A,G (White-Yellow) Star,true,G0
HIP 116298,HIP 116298 B,K (Yellow-Orange) Star,false,K2
HIP 116298,HIP 116298 C,K (Yellow-Orange) Star,false,K4
HIP 116298,HIP 116298 D,K (Yellow-Orange) Star,false,K5
HIP 116298,HIP 116298 E,M (Red dwarf) Star,false,M0
Grebayeb,Grebayeb,K (Yellow-Orange) Star,true,K3
HIP 66901,HIP 66901,F (White) Star,true,F2
