Luggsa,Independent,Communism,Industrial,Low,13898,Hunharecomi Revolutionary Party
Dziewong Bo,Independent,Cooperative,Terraforming,Low,191956,Nomads Galactic Tribes Alliance
Mbayaksas,Independent,Theocracy,Extraction,Low,25284,Brotherhood of Batzin
Xuangeriva,Empire,Patronage,Extraction,Medium,134460,Xuangeriva Patron's Principles
52 Leonis Minoris,Independent,Corporate,Extraction,Low,7201,Expanders Corp
Nootayuto,Alliance,Corporate,Industrial,Medium,1949021,BR CORPORATION
Jolanji,Independent,Corporate,Colony,Low,25151,MEGALOOT Interstellar Corp.
Col 285 Sector HZ-S b19-0,Independent,Anarchy,Colony,Anarchy,81065,Mututna Council
Wolf 1463,Independent,Communism,Agriculture,Low,62640,Union Party of Bungk
HIP 70239,Empire,Dictatorship,Extraction,Medium,70058,Constitution Party of Daii
HIP 113543,Independent,Cooperative,Colony,Medium,292625,The Emporium
HIP 111640,Independent,Cooperative,Military,Low,149996,The Emporium
Paresatsaut,Independent,Feudal,Extraction,Low,6448,Marquis du Ma'a
Col 285 Sector UJ-Q d5-111,Independent,Patronage,Extraction,Low,2080,Kwakiutl Independent League
Shokuju,Empire,Corporate,Terraforming,Medium,2996955,HIP 113128 Interstellar
HIP 3864,Empire,Patronage,Refinery,Medium,221086,HIP 3864 Citizens of Tradition
Nespell,Independent,Cooperative,Refinery,Medium,131804,The Free Milky Way Cooperative
HIP 64706,Federation,Democracy,Extraction,Low,1613,Movement for Byggvi Resistance
Muruidooges,Empire,Patronage,Extraction,Medium,763243,Muruidooges Patrons of Law
Hunchis,Independent,Cooperative,Refinery,Medium,85681,Concern Matrosskaya Tishina
Turots,Alliance,Corporate,Extraction,Low,179328,Razorback Astronautics
Karas,Federation,Democracy,Refinery,Low,14639,People's Madjandji Resistance
Latunde,Independent,Dictatorship,Military,Medium,179198,Jurisdiction of The Chancellery of The Corps
Hsuani,Independent,Confederacy,Industrial,Medium,5375008,Black Widow
Mentha,Independent,Communism,Extraction,Medium,100247,HIP 103361 Worker's Party
Ba Xianiya,Independent,Patronage,Terraforming,Medium,5532417,criminals in disguise
Amahuaca,Independent,Cooperative,Industrial,Medium,3657926,The Winged Hussars
Bokomu,Independent,Feudal,Industrial,High,5824152,The Kuun-Lan
Wolf 667,Independent,Confederacy,Industrial,Low,2388333,Cosmic Independent Agency
Comam,Independent,Communism,Extraction,Medium,71545,United Fintamkina Left Party
HIP 48165,Independent,Cooperative,High Tech,Low,107239,Distant Veterans
Tjina,Independent,Cooperative,Agriculture,Medium,15829,The Winged Hussars
Ngaradjaras,Independent,Confederacy,Refinery,Medium,172460,Cosmic Independent Agency
Yankondu,Independent,Dictatorship,Industrial,Low,1617621,The Dark Path
Vincana,Independent,Anarchy,Military,Anarchy,25597,Storm Seekers
Renpeians,Independent,Communism,Colony,Low,18329,Egovi Union
Kuo Ti,Independent,Communism,Industrial,Low,1471079,Workers of Ts'ai Shai Left Party
Makota,Empire,Dictatorship,Refinery,Medium,182718,Nationals of Zac Og
Hosuetta,Federation,Democracy,Industrial,Medium,17293790,Hosuetta Independents
Bastae,Independent,Corporate,High Tech,Low,14156,Bastae State & Co
Kawila,Independent,Cooperative,Extraction,Medium,14154,Knights of the Black
Herete,Independent,Cooperative,Extraction,Low,190438,Mostly Goodvibes Co-op
Drevelli,Independent,Corporate,Agriculture,Low,44080,Congressus Tenebris
HIP 100934,Independent,Communism,Extraction,Medium,217689,Left Party of HIP 96160
Bibaridji,Independent,Cooperative,Colony,Low,58347,United Systems Cooperative
Thewites,Independent,Communism,Terraforming,Medium,238981,Thewites Worker's Party
HIP 114683,Independent,Democracy,Terraforming,Low,145110,Extreme Order of Light
Mingh,Independent,Dictatorship,Agriculture,Medium,171663,The Mercs of Mikunn
Theta-1 Microscopii,Independent,Cooperative,Industrial,Medium,68415630,Celestial Light Brigade
Phra Ram,Independent,Communism,Terraforming,Medium,4451808,Workers of Manite Labour Union
HIP 63235,Independent,Democracy,Refinery,Medium,509921,Explorer on Tour
Yuetuh Emis,Federation,Corporate,Colony,Medium,120467,Ironheart Corporation
Col 285 Sector WF-M c8-11,Federation,Corporate,Colony,Low,212898,Ironheart Corporation
Maringpho,Federation,Corporate,Extraction,Low,25246,Ironheart Corporation
Bipera,Independent,Confederacy,Extraction,Low,59393,Black Shadows
Amaram,Independent,Confederacy,Refinery,Low,138778,Cosmic Independent Agency
Misiriang,Independent,Corporate,Terraforming,Low,152462,Jabunnut Legal Inc
54 Draconis,Independent,Anarchy,Colony,Anarchy,235048,Dark Marauders
Col 285 Sector PJ-M b22-6,Independent,Democracy,Refinery,Low,25630,United HIP 69074 Labour
HIP 106311,Independent,Democracy,Extraction,Medium,12133,Casual Societal Republica
Gertsi,Independent,Corporate,Extraction,Low,23887,Nahuaru Crimson Bridge Int
Tripuri,Independent,Cooperative,High Tech,Low,27751,Ordo Corona Stellarum
Parhul,Independent,Theocracy,Extraction,Low,24739,Sacra Oculus
Apatugans,Independent,Theocracy,Extraction,Low,6683,The Order of Orion
Celtici,Empire,Corporate,Extraction,Low,20276,Celtici & Co
Tjeraridjal,Empire,Patronage,Refinery,Medium,123293,Hakurei Stargaze Musketeers
Katas,Empire,Patronage,Military,Medium,226281,Empire's Twilight
Negir,Independent,Democracy,Extraction,Medium,19399,Sidus Rising
Hembal,Federation,Democracy,Agriculture,Low,62709,The Green Clover Syndicate
HIP 57181,Federation,Theocracy,Industrial,Medium,5891265,Just Church of Progress
HIP 86470,Independent,Confederacy,Terraforming,Medium,164721,Cosmic Independent Agency
Sachi Moch,Independent,Communism,Extraction,Low,30408,Citizen Party of Chireni
Vilia,Independent,Corporate,Extraction,Low,9743,Pisat Electronics & Co
Li Shipek,Independent,Democracy,Agriculture,Low,72419,Casual Societal Republica
Kaurna,Independent,Feudal,Refinery,Low,185104,The Dukes of Mikunn
Baudugari,Independent,Democracy,Extraction,Low,2168,The Gathering
Auta Isuang,Independent,Democracy,Military,Low,138812,Channel Zero
Amariba,Independent,Democracy,Industrial,High,7136681,Fatal Shadows
HIP 68736,Independent,Cooperative,Refinery,Low,190700,Orion Republic
HIP 4261,Independent,Communism,Refinery,Medium,82341,Citizen Party of Lopo Vuh
Loponnaruai,Independent,Communism,Extraction,Low,1391,Ministry of Re-Education
Han Tsanyan,Empire,Feudal,Extraction,Low,1727,Han Tsanyan Domain
Valtani,Independent,Corporate,Extraction,Medium,23734,SI Terraforming
Bhatikan,Empire,Dictatorship,High Tech,Low,10790,Triarii of the Old Worlds
Eskit,Independent,Confederacy,Agriculture,Low,31309,Formidine Greybeard Guild
HIP 114588,Independent,Democracy,Agriculture,Medium,155031,Channel Zero
29 Ceti,Independent,Corporate,Extraction,Low,164386,Radius Group Inc
Fintamans,Independent,Democracy,Industrial,High,7317351,New Fintamans Revolutionary Party
HIP 39325,Independent,Democracy,Extraction,Low,53456,Benelux Commanders
Mongira,Independent,Feudal,Refinery,Low,1202,The Dukes of Mikunn
HIP 113858,Independent,Cooperative,Military,Medium,187282,The Winged Hussars
HIP 89806,Independent,Democracy,Extraction,Medium,85017,Fatal Shadows
Guai,Empire,Corporate,Colony,Medium,132249,Sentinel of Candlelight
HIP 116970,Independent,Anarchy,Military,Anarchy,245186,HIP 116970 Purple Boys
Antliae Sector NX-U b2-4,Independent,Corporate,Military,Low,356508,Pisat Electronics & Co
HIP 116298,Independent,Democracy,Extraction,Low,7430,Tom Paine's Crew
Grebayeb,Federation,Corporate,Extraction,Low,23937,Valdawongol Crimson Natural Ind
HIP 66901,Independent,Democracy,Agriculture,Medium,357333,Explorer on Tour
Guligali,Independent,Communism,Military,Medium,216583,Republic Party of Guligali
HR 6541,Independent,Democracy,Agriculture,Medium,868815512,Fatal Shadows
Vodyang,Empire,Corporate,Extraction,Low,10915,Aguaroing Network
Antliae Sector EG-Y d134,Empire,Feudal,Refinery,Low,1064971,Legion LXVI
Njuwatem,Federation,Corporate,Extraction,Low,23896,Njuwatem Purple Public Corp
Sun Pef,Empire,Patronage,Refinery,Low,65107,Ngalites Citizens of Tradition
Hiraja,Empire,Patronage,High Tech,Low,15186,Black Rebellion Empire Wing
Abidji,Independent,Dictatorship,Terraforming,Medium,156771,Abidji Justice Party
Tapany,Federation,Corporate,High Tech,Low,16154,Tapany Netcoms Systems
Ahayus,Alliance,Corporate,Refinery,Medium,95818,Razorback Astronautics
Vendarid,Independent,Feudal,Industrial,Low,4097820,The Dukes of Mikunn
Sheng Norns,Independent,Corporate,Refinery,Low,513977,Pilots Trade Network
HIP 100359,Independent,Democracy,Extraction,Low,20462,The Gathering
Arawas,Independent,Communism,Extraction,Medium,114421,Arawas Citizen Party
Kokana,Independent,Corporate,Extraction,Low,84200,Kokana Galactic Organisation
Wadjetese,Independent,Confederacy,Refinery,Low,36524,Formidine Greybeard Guild
Col 285 Sector DJ-M b22-2,Independent,Communism,Industrial,Low,54351,Left Party of Kikas
Sun Pi,Independent,Democracy,Industrial,Medium,9458982,Union of Jath for Equality
Allocassa,Federation,Democracy,Refinery,Medium,108910,The Proteans
Parakan,Independent,Confederacy,Refinery,Low,28311,Confederate Space Systems
Kumbardin,Empire,Patronage,High Tech,Low,13169,Likedeeler of Michel
HIP 117254,Independent,Anarchy,Extraction,Anarchy,4187060,Kats Brotherhood
Machimi,Empire,Patronage,Extraction,Medium,5381,Likedeeler of Michel
Kausasto,Independent,Corporate,Industrial,High,26999004,Independent Tactical Force
Col 285 Sector MT-G c11-5,Independent,Corporate,Industrial,Low,37627,Mechagii Group
HIP 97508,Independent,Communism,Extraction,Medium,68269,Egovi Union
HIP 103361,Independent,Communism,Terraforming,Medium,279796,HIP 103361 Worker's Party
Bhagga,Independent,Dictatorship,Extraction,Low,13584,Wolves of Jonai
HIP 82032,Empire,Corporate,Terraforming,Low,200145,HIP 82032 Purple Bridge Comms
Hasaka,Independent,Communism,Extraction,Low,35918,Guardians of Harmony
HIP 64905,Independent,Democracy,Military,Low,20847,Aguana Labour
Cadurci,Alliance,Corporate,Colony,Low,49767,Applied Science Investments
HIP 94252,Independent,Confederacy,Extraction,Low,19775,Formidine Greybeard Guild
HIP 105947,Independent,Feudal,Agriculture,Low,15539,Lords of Mirdhr
Upaniklis,Independent,Corporate,Military,Medium,7172144,Upaniklis Vision Incorporated
Pamequi,Independent,Dictatorship,Industrial,Medium,7044676,Free Space Rangers
HIP 5134,Independent,Corporate,Military,Low,159231,Radius Group Inc
Nunuri,Federation,Corporate,Terraforming,Medium,139508,Cigudates Purple Creative Corp.
Uncenii,Independent,Corporate,Extraction,Low,1067,YKE Technologies
HIP 95274,Federation,Democracy,Terraforming,Medium,217216,Values Party of HIP 95274
Acane,Independent,Corporate,Industrial,Medium,1789472,Delta Squadron
Fongzi,Independent,Feudal,Refinery,Medium,195859,The Dukes of Mikunn
HIP 95677,Independent,Feudal,Refinery,Low,304584,The Dukes of Mikunn
Hotai,Federation,Democracy,Agriculture,Medium,190367,Social Hotai for Equality
Koamuth,Federation,Corporate,Extraction,Low,923,Koamuth Inc
Khep No Zi,Independent,Democracy,Extraction,Medium,3613229,The Gathering
Gliese 9239,Alliance,Democracy,Colony,Low,139291,Flat Galaxy Society
Xmucanoe,Independent,Democracy,Military,Medium,64693,Accidental Pirates
Thor's Helmet Sector FB-X c1-5,Independent,Corporate,Service,Medium,2500,Thor Biometrics
Selgalam,Federation,Corporate,High Tech,Low,4186,Selgalam Holdings
Ammaiamh,Federation,Democracy,Refinery,Low,118324,Labour of Purubo
HIP 82059,Federation,Corporate,Extraction,Low,73754,Mandjindja Corp.
Hyades Sector KH-V c2-18,Independent,Confederacy,Colony,Low,10427,Brazilian League of Pilots
HIP 54072,Independent,Cooperative,Colony,Low,85649,Nomads Galactic Tribes Alliance
Col 285 Sector SJ-G c11-29,Independent,Communism,Colony,Low,328394,Kota Thian Union
HIP 21888,Empire,Dictatorship,Industrial,High,9823744,HIP 21888 Defence Force
Sokond,Independent,Confederacy,Industrial,Medium,4970454,United Tagii League
HIP 78313,Independent,Corporate,Extraction,Low,24273,Nahuaru Crimson Bridge Int
Ataokomo,Independent,Cooperative,Extraction,Low,43024,Friends of Ataokomo
Ambare,Independent,Corporate,Terraforming,Medium,281564,Ambare General Partners
HIP 5301,Independent,Cooperative,Refinery,Medium,53343,Unified HIP 5301
Otatii,Independent,Communism,Extraction,Low,2472,Movement for Lepchana Labour Union
HIP 106904,Independent,Confederacy,High Tech,Low,28896,Aqua Galactic
Sokomi,Independent,Corporate,Terraforming,Medium,5345540,Aces Wild Aerospace Corporation
Umbriga,Independent,Corporate,Colony,Low,24997,Congressus Tenebris
Votadini,Independent,Feudal,High Tech,Low,5875,Ancient Legio
Nerremaia,Empire,Corporate,Agriculture,Low,58064,Aethereal Corporation
San Kung,Independent,Communism,Terraforming,Low,161279,Fan Cechehe Worker's Party
HIP 27633,Independent,Cooperative,Extraction,Low,96025,Co-operative of HIP 30038
Batjan,Independent,Feudal,Military,Low,322931,Batjan Monarchy
Kalkyri,Independent,Communism,Extraction,Low,55751,Unionists of Brynhilo
Ruadari,Independent,Dictatorship,Extraction,Medium,132767,Ruadari Constitution Party
Yudhumit,Independent,Corporate,Industrial,Low,1349795,DaVinci Corp.
Khongarun,Empire,Patronage,Terraforming,Low,217156,Khongarun Empire League
Mbamba,Independent,Corporate,Refinery,Medium,100306,Mbamba Federal Company
Aakuman,Alliance,Corporate,Extraction,Low,110330,BR CORPORATION
Anociti,Independent,Communism,Industrial,Medium,2935496,United Fintamkina Left Party
Rho Telescopii,Independent,Communism,Extraction,Low,88092,Egovi Union
HIP 92181,Federation,Confederacy,Agriculture,Low,15405,Independent HIP 92181 Alliance
Oppida,Independent,Communism,Terraforming,Medium,181128,Egovi Union
Satvaro,Independent,Communism,Extraction,Low,29037,Egovi Union
Gertsic,Empire,Feudal,High Tech,Medium,149626,Lai Shangu Dynasty
Lai Shangu,Empire,Feudal,Colony,Low,1531,Lai Shangu Dynasty
Harpakhe,Independent,Corporate,High Tech,Low,19167,Congressus Tenebris
Jamatia,Independent,Corporate,Terraforming,Low,163327,Jamatia State Limited
Mahaes,Independent,Corporate,Colony,Medium,389581,Raven Colonial Corporation
Tekenatam,Independent,Democracy,Industrial,Medium,23225681,Fatal Shadows
HIP 87678,Independent,Patronage,Colony,Low,114472,Rogue Merchanteers
Shaminii,Independent,Democracy,High Tech,Low,4586,Angui Progressive Party
Pai Shihil,Independent,Anarchy,Industrial,Anarchy,3952285,Harbingers of Atrocity
Bidia,Independent,Dictatorship,Industrial,Low,2283827,The Mercs of Mikunn
HIP 104476,Independent,Cooperative,Terraforming,Low,18576537,Galactic Academic Training Group
HIP 69787,Alliance,Corporate,Refinery,Low,50011,Bhumians Blue Natural Solutions
HIP 49285,Independent,Cooperative,Industrial,High,33821755,Section 51 R.A.I.D. Division
Orishanh,Independent,Cooperative,Refinery,Low,103237,Open Pilot's Initiative
Albardhas,Federation,Corporate,Colony,Medium,31149,Erion Corp.
Timbo,Independent,Cooperative,Extraction,Low,18847,Utlagarnir
Gunnunggu,Federation,Corporate,Extraction,Medium,40068,Armenia Corporation
Kvashodi,Independent,Theocracy,Extraction,Low,58178,Sublime Cult of Sentii
Thridan,Independent,Confederacy,Extraction,Medium,2068552,Myakka Minutemen of Matyar
HIP 117831,Empire,Prison colony,Extraction,Medium,8225024,Moritasgus Imperial Corporation
Kivati,Independent,Cooperative,Agriculture,Low,57686,Cameron's Combat Services
Kurumian,Independent,Confederacy,Military,Low,77973,Stars of Duval
Caret Werek,Independent,Confederacy,Colony,Low,55999,Stars of Duval
Gerdia,Independent,Confederacy,Military,Low,37424,Stars of Duval
HIP 22150,Independent,Theocracy,Military,Medium,84761,Sacra Oculus
HIP 69913,Independent,Cooperative,High Tech,Medium,104558,Institute of Galactic Exploration and Research (IGER)
Tencali,Independent,Corporate,Extraction,Low,2242,Tencali Group
Yamari,Empire,Patronage,Extraction,Low,8382,Salus Imperial Society
Potilo,Independent,Cooperative,Extraction,Low,10162,Canonn
38 Leonis Minoris,Independent,Communism,Refinery,Medium,293247,Unionists of 38 Leonis Minoris
Ross 725,Independent,Dictatorship,Extraction,Low,6155,The Mercs of Mikunn
HIP 99940,Federation,Democracy,Industrial,High,177414428,Workers of HIP 99940 for Equality
HIP 5527,Independent,Dictatorship,Extraction,Low,22226,Alba Rotam Private Military Contractor
Pi Dimo,Independent,Democracy,Terraforming,Medium,146202,Fatal Shadows
Kappa Doradus,Empire,Patronage,Terraforming,Medium,438364,Kappa Doradus Empire Party
Kalikil,Empire,Patronage,Extraction,Medium,203856,Kalikil Patron's Principles
Kalkaduna,Independent,Cooperative,Refinery,Medium,511146,Asylum Company
HIP 57532,Federation,Confederacy,Military,Low,213736,League of Nujemana
No Choen,Independent,Communism,Industrial,Low,1208220,Revolutionary HIP 86385 Union Party
Maruts,Independent,Democracy,Industrial,Low,1670085,Progressive Party of Uracenufon
G Hydrae,Independent,Corporate,Terraforming,High,18484009,Lunar Rising Corporation
Col 285 Sector RJ-Q d5-94,Independent,Anarchy,Refinery,Anarchy,17720,44 Pi Serpentis Gold Brotherhood
HIP 3161,Independent,Cooperative,Extraction,Low,23707,United Systems Cooperative
Mauninovit,Independent,Cooperative,Refinery,Low,31229,Mauninovit as one
Barai,Federation,Confederacy,Military,Medium,73251,Carl Sagan Legends
Hirata,Independent,Cooperative,Extraction,Medium,47833,Celestial Light Brigade
Kali'na,Independent,Communism,Refinery,Low,642506,Movement for Kali'na Labour Union
Col 285 Sector RU-E c12-23,Federation,Corporate,Colony,Low,11359,ARAX Arms Inc.
HIP 109058,Federation,Corporate,Extraction,Low,6125,HIP 109058 State Ltd
HIP 101856,Independent,Cooperative,Agriculture,Low,44038,Open Pilot's Initiative
Kandha,Federation,Confederacy,Extraction,Low,42978,Alliance of Yotani
Pegasi Sector NN-T c3-9,Independent,Democracy,Military,Low,107391,Channel Zero
Bungk,Independent,Communism,Industrial,Medium,4670576,Union Party of Bungk
California Sector CQ-Y c5,Independent,Prison,Extraction,High,0,Independent Detention Foundation
HIP 86691,Independent,Communism,Extraction,Medium,63662,Union of Laguvii
HIP 9921,Empire,Corporate,Military,Low,59646,HIP 9768 Fortune Systems
Nkonoman,Independent,Theocracy,Extraction,Low,30046,Wild Priest Corps
